Metadata_Compound_Source,Metadata_JCP2022
source_15,JCP2022_113040
source_15,JCP2022_113044
source_15,JCP2022_113049
source_15,JCP2022_113050
source_15,JCP2022_113070
source_15,JCP2022_113071
source_15,JCP2022_113073
source_15,JCP2022_113086
source_15,JCP2022_113097
source_15,JCP2022_113102
source_15,JCP2022_113109
source_15,JCP2022_113112
source_15,JCP2022_113121
source_15,JCP2022_113136
source_15,JCP2022_113146
source_15,JCP2022_113168
source_15,JCP2022_113192
source_15,JCP2022_113199
source_15,JCP2022_113223
source_15,JCP2022_113226
source_15,JCP2022_113239
source_15,JCP2022_113260
source_15,JCP2022_113264
source_15,JCP2022_113271
source_15,JCP2022_113276
source_15,JCP2022_113279
source_15,JCP2022_113287
source_15,JCP2022_113292
source_15,JCP2022_113301
source_15,JCP2022_113317
source_15,JCP2022_113318
source_15,JCP2022_113320
source_15,JCP2022_113325
source_15,JCP2022_113329
source_15,JCP2022_113331
source_15,JCP2022_113335
source_15,JCP2022_113338
source_15,JCP2022_113368
source_15,JCP2022_113392
source_15,JCP2022_113401
source_15,JCP2022_113404
source_15,JCP2022_113406
source_15,JCP2022_113412
source_15,JCP2022_113416
source_15,JCP2022_113420
source_15,JCP2022_113425
source_15,JCP2022_113428
source_15,JCP2022_113431
source_15,JCP2022_113432
source_15,JCP2022_113440
source_15,JCP2022_113462
source_15,JCP2022_113463
source_15,JCP2022_113467
source_15,JCP2022_113471
source_15,JCP2022_113483
source_15,JCP2022_113487
source_15,JCP2022_113495
source_15,JCP2022_113519
source_15,JCP2022_113520
source_15,JCP2022_113524
source_15,JCP2022_113528
source_15,JCP2022_113534
source_15,JCP2022_113535
source_15,JCP2022_113538
source_15,JCP2022_113548
source_15,JCP2022_113560
source_15,JCP2022_113574
source_15,JCP2022_113577
source_15,JCP2022_113591
source_15,JCP2022_113595
source_15,JCP2022_113601
source_15,JCP2022_113608
source_15,JCP2022_113615
source_15,JCP2022_113632
source_15,JCP2022_113641
source_15,JCP2022_113642
source_15,JCP2022_113646
source_15,JCP2022_113658
source_15,JCP2022_113674
source_15,JCP2022_113684
source_15,JCP2022_113699
source_15,JCP2022_113702
source_15,JCP2022_113703
source_15,JCP2022_113704
source_15,JCP2022_113705
source_15,JCP2022_113712
source_15,JCP2022_113722
source_15,JCP2022_113729
source_15,JCP2022_113738
source_15,JCP2022_113752
source_15,JCP2022_113764
source_15,JCP2022_113770
source_15,JCP2022_113788
source_15,JCP2022_113793
source_15,JCP2022_113797
source_15,JCP2022_113802
source_15,JCP2022_113803
source_15,JCP2022_113807
source_15,JCP2022_113811
source_15,JCP2022_113832
source_15,JCP2022_113834
source_15,JCP2022_113850
source_15,JCP2022_113856
source_15,JCP2022_113861
source_15,JCP2022_113865
source_15,JCP2022_113867
source_15,JCP2022_113882
source_15,JCP2022_113884
source_15,JCP2022_113891
source_15,JCP2022_113908
source_15,JCP2022_113917
source_15,JCP2022_113935
source_15,JCP2022_113943
source_15,JCP2022_113945
source_15,JCP2022_113946
source_15,JCP2022_113947
source_15,JCP2022_113965
source_15,JCP2022_113987
source_15,JCP2022_113990
source_15,JCP2022_113993
source_15,JCP2022_113996
source_15,JCP2022_113998
source_15,JCP2022_114002
source_15,JCP2022_114014
source_15,JCP2022_114038
source_15,JCP2022_114043
source_15,JCP2022_114048
source_15,JCP2022_114050
source_15,JCP2022_114065
source_15,JCP2022_114078
source_15,JCP2022_114083
source_15,JCP2022_114084
source_15,JCP2022_114102
source_15,JCP2022_114103
source_15,JCP2022_114115
source_15,JCP2022_114126
source_15,JCP2022_114141
source_15,JCP2022_114148
source_15,JCP2022_114176
source_15,JCP2022_114177
source_15,JCP2022_114179
source_15,JCP2022_114182
source_15,JCP2022_114188
source_15,JCP2022_114202
source_15,JCP2022_114205
source_15,JCP2022_114247
source_15,JCP2022_114257
source_15,JCP2022_114276
source_15,JCP2022_114285
source_15,JCP2022_114297
source_15,JCP2022_114298
source_15,JCP2022_114301
source_15,JCP2022_114306
source_15,JCP2022_114307
source_15,JCP2022_114310
source_15,JCP2022_114312
source_15,JCP2022_114328
source_15,JCP2022_114334
source_15,JCP2022_114350
source_15,JCP2022_114354
source_15,JCP2022_114369
source_15,JCP2022_114375
source_15,JCP2022_114376
source_15,JCP2022_114385
source_15,JCP2022_114389
source_15,JCP2022_114397
source_15,JCP2022_114398
source_15,JCP2022_114425
source_15,JCP2022_114428
source_15,JCP2022_114455
source_15,JCP2022_114458
source_15,JCP2022_114488
source_15,JCP2022_114491
source_15,JCP2022_114504
source_15,JCP2022_114512
source_15,JCP2022_114518
source_15,JCP2022_114520
source_15,JCP2022_114526
source_15,JCP2022_114527
source_15,JCP2022_114528
source_15,JCP2022_114541
source_15,JCP2022_114546
source_15,JCP2022_114554
source_15,JCP2022_114556
source_15,JCP2022_114569
source_15,JCP2022_114570
source_15,JCP2022_114578
source_15,JCP2022_114589
source_15,JCP2022_114594
source_15,JCP2022_114602
source_15,JCP2022_114608
source_15,JCP2022_114618
source_15,JCP2022_114630
source_15,JCP2022_114636
source_15,JCP2022_114645
source_15,JCP2022_114654
source_15,JCP2022_114656
source_15,JCP2022_114670
source_15,JCP2022_114678
source_15,JCP2022_114682
source_15,JCP2022_114683
source_15,JCP2022_114693
source_15,JCP2022_114698
source_15,JCP2022_114711
source_15,JCP2022_114753
source_15,JCP2022_114754
source_15,JCP2022_114757
source_15,JCP2022_114759
source_15,JCP2022_114784
source_15,JCP2022_114799
source_15,JCP2022_114804
source_15,JCP2022_114818
source_15,JCP2022_114825
source_15,JCP2022_114837
source_15,JCP2022_114845
source_15,JCP2022_114858
source_15,JCP2022_114863
source_15,JCP2022_114909
source_15,JCP2022_114926
source_15,JCP2022_114931
source_15,JCP2022_114932
source_15,JCP2022_114939
source_15,JCP2022_114946
source_15,JCP2022_114956
source_15,JCP2022_114959
source_15,JCP2022_114998
source_15,JCP2022_115013
source_15,JCP2022_115024
source_15,JCP2022_115033
source_15,JCP2022_115035
source_15,JCP2022_115065
source_15,JCP2022_115068
source_15,JCP2022_115070
source_15,JCP2022_115088
source_15,JCP2022_115089
source_15,JCP2022_115097
source_15,JCP2022_115105
source_15,JCP2022_115106
source_15,JCP2022_115107
source_15,JCP2022_115121
source_15,JCP2022_115130
source_15,JCP2022_115140
source_15,JCP2022_115152
source_15,JCP2022_115169
source_15,JCP2022_115173
source_15,JCP2022_115181
source_15,JCP2022_115183
source_15,JCP2022_115185
source_15,JCP2022_115188
source_15,JCP2022_115195
source_15,JCP2022_115199
source_15,JCP2022_115206
source_15,JCP2022_115224
source_15,JCP2022_115226
source_15,JCP2022_115227
source_15,JCP2022_115233
source_15,JCP2022_115264
source_15,JCP2022_115269
source_15,JCP2022_115273
source_15,JCP2022_115275
source_15,JCP2022_115288
source_15,JCP2022_115297
source_15,JCP2022_115300
source_15,JCP2022_115306
source_15,JCP2022_115315
source_15,JCP2022_115326
source_15,JCP2022_115329
source_15,JCP2022_115333
source_15,JCP2022_115353
source_15,JCP2022_115354
source_15,JCP2022_115359
source_15,JCP2022_115373
source_15,JCP2022_115387
source_15,JCP2022_115394
source_15,JCP2022_115397
source_15,JCP2022_115408
source_15,JCP2022_115446
source_15,JCP2022_115452
source_15,JCP2022_115474
source_15,JCP2022_115490
source_15,JCP2022_115519
source_15,JCP2022_115522
source_15,JCP2022_115528
source_15,JCP2022_115539
source_15,JCP2022_115540
source_15,JCP2022_115564
source_15,JCP2022_115565
source_15,JCP2022_115581
source_15,JCP2022_115592
source_15,JCP2022_115603
source_15,JCP2022_115630
source_15,JCP2022_115635
source_15,JCP2022_115637
source_15,JCP2022_115647
source_15,JCP2022_115654
source_15,JCP2022_115684
source_15,JCP2022_115699
source_15,JCP2022_115705
source_15,JCP2022_115729
source_15,JCP2022_115759
source_15,JCP2022_115760
source_15,JCP2022_115774
source_15,JCP2022_115777
source_15,JCP2022_115804
source_15,JCP2022_115810
source_15,JCP2022_115841
source_15,JCP2022_115848
source_15,JCP2022_115850
source_15,JCP2022_115853
source_15,JCP2022_115855
source_15,JCP2022_115862
source_15,JCP2022_115865
source_15,JCP2022_115879
source_15,JCP2022_115883
source_15,JCP2022_115893
source_15,JCP2022_115897
source_15,JCP2022_115898
source_15,JCP2022_115900
source_15,JCP2022_115902
source_15,JCP2022_115914
source_15,JCP2022_115923
source_15,JCP2022_115935
source_15,JCP2022_115941
source_15,JCP2022_115958
source_15,JCP2022_115990
source_15,JCP2022_116002
source_15,JCP2022_116012
source_15,JCP2022_116020
source_15,JCP2022_116024
source_15,JCP2022_116026
source_15,JCP2022_116029
source_15,JCP2022_116043
source_15,JCP2022_116045
source_15,JCP2022_116046
source_15,JCP2022_116047
source_15,JCP2022_116048
source_15,JCP2022_116059
source_15,JCP2022_116078
source_15,JCP2022_116080
source_15,JCP2022_116086
source_15,JCP2022_116087
source_15,JCP2022_116089
source_15,JCP2022_116101
source_15,JCP2022_116115
source_15,JCP2022_116129
source_15,JCP2022_116136
source_15,JCP2022_116168
source_15,JCP2022_116175
source_15,JCP2022_116178
source_15,JCP2022_116186
source_15,JCP2022_116190
source_15,JCP2022_116201
source_15,JCP2022_116212
source_15,JCP2022_116214
source_15,JCP2022_116216
source_15,JCP2022_116219
source_15,JCP2022_116226
source_15,JCP2022_116228
source_15,JCP2022_116238
source_15,JCP2022_116252
source_15,JCP2022_116254
source_15,JCP2022_116255
source_15,JCP2022_116265
source_15,JCP2022_116267
source_15,JCP2022_116290
source_15,JCP2022_116311
source_15,JCP2022_116343
source_15,JCP2022_116346
source_15,JCP2022_116356
source_15,JCP2022_116365
source_15,JCP2022_116401
source_15,JCP2022_116410
source_15,JCP2022_116412
source_15,JCP2022_116438
source_15,JCP2022_116439
source_15,JCP2022_116444
source_15,JCP2022_116463
source_15,JCP2022_116465
source_15,JCP2022_116473
source_15,JCP2022_116475
source_15,JCP2022_116503
source_15,JCP2022_116512
source_15,JCP2022_116516
source_15,JCP2022_116519
source_15,JCP2022_116525
source_15,JCP2022_116533
source_15,JCP2022_116535
source_15,JCP2022_116536
source_15,JCP2022_116538
source_15,JCP2022_116562
source_15,JCP2022_116563
source_15,JCP2022_116579
source_15,JCP2022_116591
source_15,JCP2022_116592
source_15,JCP2022_116614
source_15,JCP2022_116615
source_15,JCP2022_116633
source_15,JCP2022_116637
source_15,JCP2022_116666
source_15,JCP2022_116677
source_15,JCP2022_116684
source_15,JCP2022_116692
source_15,JCP2022_116709
source_15,JCP2022_116724
source_2,JCP2022_000012
source_2,JCP2022_000034
source_2,JCP2022_000036
source_2,JCP2022_000047
source_2,JCP2022_000049
source_2,JCP2022_000065
source_2,JCP2022_000071
source_2,JCP2022_000081
source_2,JCP2022_000100
source_2,JCP2022_000102
source_2,JCP2022_000110
source_2,JCP2022_000114
source_2,JCP2022_000117
source_2,JCP2022_000121
source_2,JCP2022_000144
source_2,JCP2022_000176
source_2,JCP2022_000178
source_2,JCP2022_000198
source_2,JCP2022_000205
source_2,JCP2022_000207
source_2,JCP2022_000211
source_2,JCP2022_000230
source_2,JCP2022_000233
source_2,JCP2022_000237
source_2,JCP2022_000240
source_2,JCP2022_000242
source_2,JCP2022_000244
source_2,JCP2022_000247
source_2,JCP2022_000287
source_2,JCP2022_000297
source_2,JCP2022_000308
source_2,JCP2022_000335
source_2,JCP2022_000338
source_2,JCP2022_000341
source_2,JCP2022_000344
source_2,JCP2022_000360
source_2,JCP2022_000361
source_2,JCP2022_000364
source_2,JCP2022_000377
source_2,JCP2022_000378
source_2,JCP2022_000391
source_2,JCP2022_000394
source_2,JCP2022_000431
source_2,JCP2022_000460
source_2,JCP2022_000472
source_2,JCP2022_000491
source_2,JCP2022_000516
source_2,JCP2022_000544
source_2,JCP2022_000545
source_2,JCP2022_000555
source_2,JCP2022_000572
source_2,JCP2022_000583
source_2,JCP2022_000595
source_2,JCP2022_000602
source_2,JCP2022_000606
source_2,JCP2022_000632
source_2,JCP2022_000632
source_2,JCP2022_000634
source_2,JCP2022_000651
source_2,JCP2022_000655
source_2,JCP2022_000660
source_2,JCP2022_000679
source_2,JCP2022_000697
source_2,JCP2022_000701
source_2,JCP2022_000722
source_2,JCP2022_000724
source_2,JCP2022_000730
source_2,JCP2022_000733
source_2,JCP2022_000737
source_2,JCP2022_000749
source_2,JCP2022_000777
source_2,JCP2022_000790
source_2,JCP2022_000792
source_2,JCP2022_000809
source_2,JCP2022_000810
source_2,JCP2022_000811
source_2,JCP2022_000812
source_2,JCP2022_000817
source_2,JCP2022_000824
source_2,JCP2022_000863
source_2,JCP2022_000865
source_2,JCP2022_000869
source_2,JCP2022_000903
source_2,JCP2022_000927
source_2,JCP2022_000936
source_2,JCP2022_000947
source_2,JCP2022_000962
source_2,JCP2022_000968
source_2,JCP2022_000975
source_2,JCP2022_000991
source_2,JCP2022_000993
source_2,JCP2022_000995
source_2,JCP2022_001006
source_2,JCP2022_001007
source_2,JCP2022_001026
source_2,JCP2022_001056
source_2,JCP2022_001063
source_2,JCP2022_001074
source_2,JCP2022_001076
source_2,JCP2022_001077
source_2,JCP2022_001087
source_2,JCP2022_001107
source_2,JCP2022_001125
source_2,JCP2022_001129
source_2,JCP2022_001130
source_2,JCP2022_001142
source_2,JCP2022_001147
source_2,JCP2022_001163
source_2,JCP2022_001169
source_2,JCP2022_001184
source_2,JCP2022_001191
source_2,JCP2022_001202
source_2,JCP2022_001229
source_2,JCP2022_001234
source_2,JCP2022_001243
source_2,JCP2022_001264
source_2,JCP2022_001266
source_2,JCP2022_001287
source_2,JCP2022_001311
source_2,JCP2022_001313
source_2,JCP2022_001314
source_2,JCP2022_001334
source_2,JCP2022_001336
source_2,JCP2022_001342
source_2,JCP2022_001348
source_2,JCP2022_001361
source_2,JCP2022_001363
source_2,JCP2022_001390
source_2,JCP2022_001403
source_2,JCP2022_001444
source_2,JCP2022_001447
source_2,JCP2022_001470
source_2,JCP2022_001476
source_2,JCP2022_001478
source_2,JCP2022_001486
source_2,JCP2022_001501
source_2,JCP2022_001505
source_2,JCP2022_001508
source_2,JCP2022_001519
source_2,JCP2022_001521
source_2,JCP2022_001527
source_2,JCP2022_001530
source_2,JCP2022_001539
source_2,JCP2022_001541
source_2,JCP2022_001559
source_2,JCP2022_001569
source_2,JCP2022_001573
source_2,JCP2022_001583
source_2,JCP2022_001585
source_2,JCP2022_001586
source_2,JCP2022_001588
source_2,JCP2022_001605
source_2,JCP2022_001617
source_2,JCP2022_001618
source_2,JCP2022_001620
source_2,JCP2022_001626
source_2,JCP2022_001631
source_2,JCP2022_001636
source_2,JCP2022_001638
source_2,JCP2022_001640
source_2,JCP2022_001642
source_2,JCP2022_001653
source_2,JCP2022_001661
source_2,JCP2022_001662
source_2,JCP2022_001683
source_2,JCP2022_001688
source_2,JCP2022_001696
source_2,JCP2022_001700
source_2,JCP2022_001723
source_2,JCP2022_001726
source_2,JCP2022_001727
source_2,JCP2022_001739
source_2,JCP2022_001743
source_2,JCP2022_001745
source_2,JCP2022_001748
source_2,JCP2022_001752
source_2,JCP2022_001753
source_2,JCP2022_001774
source_2,JCP2022_001777
source_2,JCP2022_001788
source_2,JCP2022_001799
source_2,JCP2022_001827
source_2,JCP2022_001858
source_2,JCP2022_001861
source_2,JCP2022_001868
source_2,JCP2022_001871
source_2,JCP2022_001902
source_2,JCP2022_001908
source_2,JCP2022_001917
source_2,JCP2022_001918
source_2,JCP2022_001941
source_2,JCP2022_001953
source_2,JCP2022_001960
source_2,JCP2022_001984
source_2,JCP2022_001991
source_2,JCP2022_002007
source_2,JCP2022_002010
source_2,JCP2022_002012
source_2,JCP2022_002022
source_2,JCP2022_002023
source_2,JCP2022_002047
source_2,JCP2022_002061
source_2,JCP2022_002075
source_2,JCP2022_002084
source_2,JCP2022_002086
source_2,JCP2022_002088
source_2,JCP2022_002091
source_2,JCP2022_002096
source_2,JCP2022_002104
source_2,JCP2022_002105
source_2,JCP2022_002134
source_2,JCP2022_002136
source_2,JCP2022_002151
source_2,JCP2022_002157
source_2,JCP2022_002159
source_2,JCP2022_002178
source_2,JCP2022_002184
source_2,JCP2022_002185
source_2,JCP2022_002196
source_2,JCP2022_002214
source_2,JCP2022_002218
source_2,JCP2022_002232
source_2,JCP2022_002248
source_2,JCP2022_002260
source_2,JCP2022_002270
source_2,JCP2022_002273
source_2,JCP2022_002281
source_2,JCP2022_002298
source_2,JCP2022_002307
source_2,JCP2022_002316
source_2,JCP2022_002322
source_2,JCP2022_002334
source_2,JCP2022_002337
source_2,JCP2022_002344
source_2,JCP2022_002352
source_2,JCP2022_002357
source_2,JCP2022_002358
source_2,JCP2022_002371
source_2,JCP2022_002385
source_2,JCP2022_002388
source_2,JCP2022_002402
source_2,JCP2022_002407
source_2,JCP2022_002418
source_2,JCP2022_002432
source_2,JCP2022_002438
source_2,JCP2022_002442
source_2,JCP2022_002464
source_2,JCP2022_002479
source_2,JCP2022_002498
source_2,JCP2022_002509
source_2,JCP2022_002510
source_2,JCP2022_002522
source_2,JCP2022_002556
source_2,JCP2022_002565
source_2,JCP2022_002568
source_2,JCP2022_002573
source_2,JCP2022_002588
source_2,JCP2022_002594
source_2,JCP2022_002600
source_2,JCP2022_002601
source_2,JCP2022_002612
source_2,JCP2022_002629
source_2,JCP2022_002636
source_2,JCP2022_002645
source_2,JCP2022_002646
source_2,JCP2022_002651
source_2,JCP2022_002659
source_2,JCP2022_002661
source_2,JCP2022_002665
source_2,JCP2022_002670
source_2,JCP2022_002709
source_2,JCP2022_002717
source_2,JCP2022_002720
source_2,JCP2022_002728
source_2,JCP2022_002733
source_2,JCP2022_002747
source_2,JCP2022_002748
source_2,JCP2022_002749
source_2,JCP2022_002754
source_2,JCP2022_002759
source_2,JCP2022_002762
source_2,JCP2022_002767
source_2,JCP2022_002775
source_2,JCP2022_002776
source_2,JCP2022_002785
source_2,JCP2022_002792
source_2,JCP2022_002810
source_2,JCP2022_002818
source_2,JCP2022_002823
source_2,JCP2022_002833
source_2,JCP2022_002848
source_2,JCP2022_002869
source_2,JCP2022_002876
source_2,JCP2022_002892
source_2,JCP2022_002900
source_2,JCP2022_002907
source_2,JCP2022_002908
source_2,JCP2022_002912
source_2,JCP2022_002914
source_2,JCP2022_002916
source_2,JCP2022_002920
source_2,JCP2022_002921
source_2,JCP2022_002937
source_2,JCP2022_002940
source_2,JCP2022_002951
source_2,JCP2022_002965
source_2,JCP2022_002970
source_2,JCP2022_002990
source_2,JCP2022_002993
source_2,JCP2022_003019
source_2,JCP2022_003033
source_2,JCP2022_003034
source_2,JCP2022_003038
source_2,JCP2022_003041
source_2,JCP2022_003045
source_2,JCP2022_003048
source_2,JCP2022_003049
source_2,JCP2022_003062
source_2,JCP2022_003068
source_2,JCP2022_003119
source_2,JCP2022_003132
source_2,JCP2022_003136
source_2,JCP2022_003137
source_2,JCP2022_003148
source_2,JCP2022_003149
source_2,JCP2022_003155
source_2,JCP2022_003163
source_2,JCP2022_003164
source_2,JCP2022_003165
source_2,JCP2022_003172
source_2,JCP2022_003190
source_2,JCP2022_003200
source_2,JCP2022_003214
source_2,JCP2022_003220
source_2,JCP2022_003230
